"","trial_number","trap_number","prawn_id","stage","treatment","abdomen_turgor","abdomen_retraction","leg_movement","leg_retraction","maxilliped_movement","maxilliped_retraction","antenna","eye_turgor","pleopods","mouth","comments","Person","All_id","score"
"1101",3,5,129,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 129",10
"1102",3,5,130,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 130",10
"1103",3,5,131,3,30,1,1,1,1,1,1,1,1,0,1,"","EA","3 - 5 - 131",9
"1104",3,5,132,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 132",10
"1105",3,5,133,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 133",10
"1106",3,5,134,3,30,1,1,1,1,1,1,1,1,0,1,"","EA","3 - 5 - 134",9
"1107",3,5,135,1,0,1,1,1,1,1,1,0,1,1,1,"","EA","3 - 5 - 135",9
"1108",3,5,136,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 136",10
"1109",3,5,137,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 137",10
"1110",3,5,138,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 138",10
"1111",3,5,139,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 139",10
"1112",3,5,140,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 140",10
"1113",3,5,141,3,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 141",10
"1114",3,5,142,2,90,1,1,1,1,1,1,1,1,0,1,"","EA","3 - 5 - 142",9
"1115",3,5,143,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 143",10
"1116",3,5,144,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 5 - 144",10
"1117",3,6,145,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 145",10
"1118",3,6,146,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 146",10
"1119",3,6,147,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 147",10
"1120",3,6,148,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 148",10
"1121",3,6,149,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 149",10
"1122",3,6,150,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 150",10
"1123",3,6,151,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 151",10
"1124",3,6,152,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 152",10
"1125",3,6,153,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 153",10
"1126",3,6,154,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 154",10
"1127",3,6,155,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 155",10
"1128",3,6,156,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 156",10
"1129",3,6,157,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 157",10
"1130",3,6,158,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 158",10
"1131",3,6,159,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 159",10
"1132",3,6,160,1,0,0,0,1,1,1,0,0,0,0,1,"","EA","3 - 6 - 160",4
"1133",3,6,161,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 161",10
"1134",3,6,162,1,60,0,0,1,1,1,1,1,1,0,1,"","EA","3 - 6 - 162",7
"1135",3,6,163,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 163",10
"1136",3,6,164,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 164",10
"1137",3,6,165,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 165",10
"1138",3,6,166,1,90,1,1,1,1,1,1,0,1,1,1,"","EA","3 - 6 - 166",9
"1139",3,6,167,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 167",10
"1140",3,6,168,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 168",10
"1141",3,6,169,1,60,0,0,1,1,1,1,1,1,0,1,"","EA","3 - 6 - 169",7
"1142",3,6,170,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 170",10
"1143",3,6,171,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 171",10
"1144",3,6,172,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 172",10
"1145",3,6,173,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 173",10
"1146",3,6,174,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 174",10
"1147",3,6,175,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 175",10
"1148",3,6,176,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","3 - 6 - 176",10
"1149",10,1,1,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 1 - 1",10
"1150",10,1,2,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 1 - 2",10
"1151",10,1,3,2,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 1 - 3",10
"1152",10,1,4,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 1 - 4",10
"1153",10,1,5,2,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 1 - 5",10
"1154",10,1,6,3,0,0,0,1,1,1,1,0,1,0,1,"","KF","10 - 1 - 6",6
"1155",10,1,7,2,60,1,1,1,1,1,1,1,1,0,1,"","KF","10 - 1 - 7",9
"1156",10,1,8,3,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 1 - 8",10
"1157",10,1,9,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 1 - 9",10
"1158",10,1,10,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 1 - 10",10
"1159",10,1,11,0,30,1,0,1,1,1,1,1,1,0,1,"","KF","10 - 1 - 11",8
"1160",10,2,12,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 12",10
"1161",10,2,13,2,30,1,1,1,1,1,1,1,1,0,1,"","KF","10 - 2 - 13",9
"1162",10,2,14,2,90,1,1,1,1,1,1,1,1,0,1,"","KF","10 - 2 - 14",9
"1163",10,2,15,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 15",10
"1164",10,2,16,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 16",10
"1165",10,2,17,1,60,0,0,1,1,1,1,1,1,0,1,"","KF","10 - 2 - 17",7
"1166",10,2,18,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 18",10
"1167",10,2,19,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 19",10
"1168",10,2,20,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 20",10
"1169",10,2,21,3,30,1,1,1,1,1,1,1,1,0,1,"","KF","10 - 2 - 21",9
"1170",10,2,22,3,30,0,0,1,1,1,1,1,1,0,1,"","KF","10 - 2 - 22",7
"1171",10,2,23,2,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 23",10
"1172",10,2,24,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 24",10
"1173",10,2,25,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 25",10
"1174",10,2,26,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 26",10
"1175",10,2,27,1,90,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 27",10
"1176",10,2,28,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 2 - 28",10
"1177",10,3,29,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 29",10
"1178",10,3,30,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 30",10
"1179",10,3,31,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 31",10
"1180",10,3,32,2,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 32",10
"1181",10,3,33,3,90,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 33",10
"1182",10,3,34,2,30,0,0,1,1,1,1,1,1,0,1,"","KF","10 - 3 - 34",7
"1183",10,3,35,3,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 35",10
"1184",10,3,36,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 36",10
"1185",10,3,37,3,60,0,0,1,0,1,1,0,1,0,1,"","KF","10 - 3 - 37",5
"1186",10,3,38,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 38",10
"1187",10,3,39,0,60,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 39",10
"1188",10,3,40,0,60,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 3 - 40",10
"1189",10,4,41,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 41",10
"1190",10,4,42,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 42",10
"1191",10,4,43,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 43",10
"1192",10,4,44,2,60,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 44",10
"1193",10,4,45,2,30,1,1,1,1,1,1,1,1,0,1,"","KF","10 - 4 - 45",9
"1194",10,4,46,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 46",10
"1195",10,4,47,1,30,0,0,1,1,1,1,1,1,0,1,"","KF","10 - 4 - 47",7
"1196",10,4,48,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 48",10
"1197",10,4,49,3,60,0,0,1,1,1,1,1,1,0,1,"","KF","10 - 4 - 49",7
"1198",10,4,50,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 50",10
"1199",10,4,51,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 51",10
"1200",10,4,52,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 52",10
"1201",10,4,53,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 53",10
"1202",10,4,54,1,90,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 4 - 54",10
"1203",10,5,55,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 55",10
"1204",10,5,56,2,30,0,0,1,1,1,1,1,1,0,1,"","KF","10 - 5 - 56",7
"1205",10,5,57,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 57",10
"1206",10,5,58,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 58",10
"1207",10,5,59,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 59",10
"1208",10,5,60,2,60,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 60",10
"1209",10,5,61,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 61",10
"1210",10,5,62,3,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 62",10
"1211",10,5,63,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 63",10
"1212",10,5,64,1,30,1,1,1,1,1,1,1,1,0,1,"","KF","10 - 5 - 64",9
"1213",10,5,65,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 65",10
"1214",10,5,66,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 66",10
"1215",10,5,67,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 67",10
"1216",10,5,68,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 68",10
"1217",10,5,69,1,30,1,1,1,1,1,1,1,1,0,1,"telson missing","KF","10 - 5 - 69",9
"1218",10,5,70,1,90,0,0,0,0,0,0,0,0,0,0,"","KF","10 - 5 - 70",0
"1219",10,5,71,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 71",10
"1220",10,5,72,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 72",10
"1221",10,5,73,1,90,1,0,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 73",9
"1222",10,5,74,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 74",10
"1223",10,5,75,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 75",10
"1224",10,5,76,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 76",10
"1225",10,5,77,0,30,0,0,1,1,1,1,0,1,0,1,"","KF","10 - 5 - 77",6
"1226",10,5,78,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 78",10
"1227",10,5,79,0,90,0,0,1,1,1,1,1,0,0,1,"","KF","10 - 5 - 79",6
"1228",10,5,80,1,60,1,1,1,1,1,1,0,1,1,1,"","KF","10 - 5 - 80",9
"1229",10,5,81,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 81",10
"1230",10,5,82,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 82",10
"1231",10,5,83,0,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 5 - 83",10
"1232",10,5,84,0,0,1,1,1,1,1,1,1,1,0,1,"","KF","10 - 5 - 84",9
"1233",10,6,85,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 6 - 85",10
"1234",10,6,86,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 6 - 86",10
"1235",10,6,87,2,60,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 6 - 87",10
"1236",10,6,88,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 6 - 88",10
"1237",10,6,89,3,60,0,0,0,0,0,0,0,1,0,0,"","KF","10 - 6 - 89",1
"1238",10,6,90,1,60,1,1,1,1,1,1,1,1,0,1,"","KF","10 - 6 - 90",9
"1239",10,6,91,1,60,0,0,1,1,1,1,1,1,0,1,"","KF","10 - 6 - 91",7
"1240",10,6,92,2,60,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 6 - 92",10
"1241",10,6,93,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 6 - 93",10
"1242",10,6,94,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","10 - 6 - 94",10
"1243",10,6,95,1,0,1,1,1,1,1,1,1,1,0,1,"","KF","10 - 6 - 95",9
"1244",10,6,96,1,60,0,0,1,1,1,1,1,1,0,1,"","KF","10 - 6 - 96",7
"1245",13,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 1",10
"1246",13,1,2,1,60,1,1,1,1,1,1,1,1,0,1,"","KF","13 - 1 - 2",9
"1247",13,1,3,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 3",10
"1248",13,1,4,1,30,0,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 4",9
"1249",13,1,5,2,0,0,0,1,1,1,1,1,1,0,1,"","KF","13 - 1 - 5",7
"1250",13,1,6,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 6",10
"1251",13,1,7,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 7",10
"1252",13,1,8,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 8",10
"1253",13,1,9,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 9",10
"1254",13,1,10,1,60,0,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 10",9
"1255",13,1,11,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 11",10
"1256",13,1,12,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 12",10
"1257",13,1,13,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 13",10
"1258",13,1,14,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 14",10
"1259",13,1,15,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 15",10
"1260",13,1,16,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 16",10
"1261",13,1,17,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 17",10
"1262",13,1,18,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 1 - 18",10
"1263",13,1,19,1,30,1,0,1,1,1,1,1,1,0,1,"","KF","13 - 1 - 19",8
"1264",13,2,20,1,60,1,1,1,0,1,0,0,0,0,1,"","KF","13 - 2 - 20",5
"1265",13,2,21,2,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 21",10
"1266",13,2,22,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 22",10
"1267",13,2,23,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 23",10
"1268",13,2,24,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 24",10
"1269",13,2,25,3,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 25",10
"1270",13,2,26,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 26",10
"1271",13,2,27,3,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 27",10
"1272",13,2,28,2,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 28",10
"1273",13,2,29,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 29",10
"1274",13,2,30,2,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 30",10
"1275",13,2,31,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 31",10
"1276",13,2,32,1,90,0,0,0,0,0,0,0,0,0,0,"","KF","13 - 2 - 32",0
"1277",13,2,33,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 33",10
"1278",13,2,34,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 34",10
"1279",13,2,35,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 35",10
"1280",13,2,36,1,0,1,0,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 36",9
"1281",13,2,37,1,90,0,0,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 37",8
"1282",13,2,38,1,60,1,1,1,1,1,1,0,1,1,1,"","KF","13 - 2 - 38",9
"1283",13,2,39,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 2 - 39",10
"1284",13,2,40,1,30,1,0,1,0,1,1,0,1,1,1,"","KF","13 - 2 - 40",7
"1285",13,2,41,2,30,0,0,1,1,1,1,1,1,0,1,"","KF","13 - 2 - 41",7
"1286",13,3,42,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 42",10
"1287",13,3,43,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 43",10
"1288",13,3,44,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 44",10
"1289",13,3,45,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 45",10
"1290",13,3,46,2,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 46",10
"1291",13,3,47,2,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 47",10
"1292",13,3,48,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 48",10
"1293",13,3,49,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 49",10
"1294",13,3,50,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 50",10
"1295",13,3,51,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 51",10
"1296",13,3,52,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 52",10
"1297",13,3,53,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 53",10
"1298",13,3,54,3,60,0,0,0,0,0,0,0,1,0,0,"","KF","13 - 3 - 54",1
"1299",13,3,55,1,90,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 55",10
"1300",13,3,56,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 3 - 56",10
"1301",13,3,57,1,0,1,1,1,1,1,1,0,1,1,1,"","KF","13 - 3 - 57",9
"1302",13,3,58,1,60,0,0,1,1,1,1,0,1,0,1,"","KF","13 - 3 - 58",6
"1303",13,4,59,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 59",10
"1304",13,4,60,1,90,0,0,1,0,1,1,0,1,0,1,"","KF","13 - 4 - 60",5
"1305",13,4,61,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 61",10
"1306",13,4,62,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 62",10
"1307",13,4,63,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 63",10
"1308",13,4,64,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 64",10
"1309",13,4,65,2,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 65",10
"1310",13,4,66,1,90,0,0,1,1,1,1,1,1,0,1,"","KF","13 - 4 - 66",7
"1311",13,4,67,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 67",10
"1312",13,4,68,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 68",10
"1313",13,4,69,3,0,0,0,1,1,1,1,1,1,0,1,"","KF","13 - 4 - 69",7
"1314",13,4,70,1,90,1,0,1,0,1,0,0,1,0,0,"","KF","13 - 4 - 70",4
"1315",13,4,71,1,0,0,0,0,0,0,0,0,1,0,0,"","KF","13 - 4 - 71",1
"1316",13,4,72,1,60,0,0,0,0,0,0,0,1,0,0,"","KF","13 - 4 - 72",1
"1317",13,4,73,1,0,1,1,1,1,1,1,1,1,0,1,"","KF","13 - 4 - 73",9
"1318",13,4,74,3,60,0,0,0,0,0,0,0,1,0,0,"","KF","13 - 4 - 74",1
"1319",13,4,75,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 75",10
"1320",13,4,76,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 76",10
"1321",13,4,77,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 4 - 77",10
"1322",13,4,78,1,30,1,1,1,1,1,1,0,1,1,1,"","KF","13 - 4 - 78",9
"1323",13,5,79,3,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 5 - 79",10
"1324",13,5,80,1,30,0,0,1,1,1,1,1,1,0,1,"","KF","13 - 5 - 80",7
"1325",13,5,81,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 5 - 81",10
"1326",13,5,82,1,30,0,0,0,0,0,0,0,1,0,0,"","KF","13 - 5 - 82",1
"1327",13,5,83,1,0,0,0,1,1,1,1,1,1,0,1,"","KF","13 - 5 - 83",7
"1328",13,5,84,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 5 - 84",10
"1329",13,5,85,1,30,1,1,1,1,1,1,1,1,0,1,"","KF","13 - 5 - 85",9
"1330",13,5,86,1,0,1,1,1,1,1,1,1,1,0,1,"","KF","13 - 5 - 86",9
"1331",13,5,87,3,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 5 - 87",10
"1332",13,5,88,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 5 - 88",10
"1333",13,5,89,1,30,0,0,0,0,0,0,0,1,0,0,"","KF","13 - 5 - 89",1
"1334",13,5,90,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 5 - 90",10
"1335",13,5,91,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 5 - 91",10
"1336",13,5,92,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 5 - 92",10
"1337",13,5,93,2,0,1,1,1,1,1,1,1,1,0,1,"","KF","13 - 5 - 93",9
"1338",13,5,94,1,0,0,0,0,0,0,0,0,1,0,0,"","KF","13 - 5 - 94",1
"1339",13,5,95,1,60,0,0,1,1,1,1,1,1,0,1,"","KF","13 - 5 - 95",7
"1340",13,6,96,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 6 - 96",10
"1341",13,6,97,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 6 - 97",10
"1342",13,6,98,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 6 - 98",10
"1343",13,6,99,3,0,0,0,1,1,1,1,1,1,0,1,"","KF","13 - 6 - 99",7
"1344",13,6,100,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 6 - 100",10
"1345",13,6,101,3,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 6 - 101",10
"1346",13,6,102,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 6 - 102",10
"1347",13,6,103,2,30,0,0,0,0,0,0,0,1,0,0,"","KF","13 - 6 - 103",1
"1348",13,6,104,1,0,0,0,1,1,1,1,0,1,0,1,"","KF","13 - 6 - 104",6
"1349",13,6,105,2,30,0,0,1,0,1,0,0,1,0,1,"","KF","13 - 6 - 105",4
"1350",13,6,106,1,60,0,0,1,0,1,1,0,1,0,1,"","KF","13 - 6 - 106",5
"1351",13,6,107,1,60,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 6 - 107",10
"1352",13,6,108,1,30,0,0,0,0,0,0,0,1,0,1,"","KF","13 - 6 - 108",2
"1353",13,6,109,1,30,0,0,1,0,1,1,1,1,0,1,"","KF","13 - 6 - 109",6
"1354",13,6,110,1,30,0,0,1,0,1,1,1,1,0,1,"","KF","13 - 6 - 110",6
"1355",13,6,111,2,30,1,1,1,1,1,1,1,1,1,1,"","KF","13 - 6 - 111",10
"1356",15,1,1,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 1",10
"1357",15,1,2,3,30,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 2",10
"1358",15,1,3,2,30,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 3",10
"1359",15,1,4,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 4",10
"1360",15,1,5,2,90,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 5",10
"1361",15,1,6,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 6",10
"1362",15,1,7,2,90,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 7",10
"1363",15,1,8,2,0,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 8",10
"1364",15,1,9,1,30,1,1,1,1,1,1,1,1,0,1,"","KF","15 - 1 - 9",9
"1365",15,1,10,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 10",10
"1366",15,1,11,1,30,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 11",10
"1367",15,1,12,1,90,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 12",10
"1368",15,1,13,1,0,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 13",10
"1369",15,1,14,1,90,0,0,1,0,1,0,1,1,0,1,"","KF","15 - 1 - 14",5
"1370",15,1,15,1,120,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 15",10
"1371",15,1,16,3,0,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 16",10
"1372",15,1,17,3,30,1,1,1,1,1,1,1,1,1,1,"","KF","15 - 1 - 17",10
